total files present
761

deprecated-interface.csv,338
deprecated-method.csv,1072
deprecation_test_function.csv,0
depricated-trait.csv,0
DisplayPluginBase::applyDisplayCachablityMetadata.csv,0
does-not-exist.csv,0
DRUPAL_ANONYMOUS_RID.csv,5
DRUPAL_AUTHENTICATED_RID.csv,10
drupal_basename.csv,14
drupal_check_incompatibility.csv,0
drupal_chmod.csv,3
drupal_classloader_register.csv,0
drupal_clear_css_cache.csv,1
drupal_clear_js_cache.csv,2
drupal_dirname.csv,4
Drupal::entityManager.csv,0
drupal_get_destination.csv,11
drupal_get_messages.csv,34
drupal_get_profile.csv,16
drupal_get_user_timezone.csv,32
drupal_http_header_attributes.csv,0
drupal_installation_attempted.csv,10
drupal_install_config_directories.csv,0
DrupalKernelInterface::prepareLegacyRequest.csv,0
Drupal::l.csv,0
drupal_mkdir.csv,9
drupal_move_uploaded_file.csv,0
DRUPAL_PHP_FUNCTION_PATTERN.csv,0
drupal_placeholder.csv,1
drupal_pre_render_link.csv,0
drupal_pre_render_links.csv,0
drupal_process_states.csv,2
drupal_realpath.csv,42
drupal_render_children.csv,12
drupal_render.csv,88
drupal_render_root.csv,3
drupal_rmdir.csv,4
drupal_schema_get_field_value.csv,0
drupal_set_message.csv,1058
drupal_set_time_limit.csv,6
drupal_tempnam.csv,1
drupal_unlink.csv,2
Drupal::url.csv,0
DRUPAL_USER_TIMEZONE_DEFAULT.csv,0
DRUPAL_USER_TIMEZONE_EMPTY.csv,0
DRUPAL_USER_TIMEZONE_SELECT.csv,0
drupal_validate_utf8.csv,0
drupal_xml_parser_create.csv,0
EditEntityFieldAccessCheck.csv,0
EditEntityFieldAccessCheckInterface.csv,0
EditorResourceTestBase.csv,0
element_info.csv,2
element_info_property.csv,1
Email.csv,27
EntityBase::entityManager.csv,0
EntityCacheTagsTestBase.csv,0
EntityConverter::getLatestTranslationAffectedRevision.csv,0
EntityConverter::loadRevision.csv,0
entity_create.csv,40
Entity.csv,902
EntityDefinitionTestTrait.csv,0
EntityDefinitionUpdateManagerInterface::applyUpdates.csv,0
entity_delete_multiple.csv,17
EntityDisplayBase::handleHiddenType.csv,0
EntityDisplayFormBase::reduceOrder.csv,0
EntityDisplayFormBase::tablePreRender.csv,0
EntityFieldStorageConfig.csv,0
EntityFormDisplayResourceTestBase.csv,0
EntityFormInterface::setEntityManager.csv,0
EntityFormModeResourceTestBase.csv,0
entity_get_bundles.csv,10
entity_get_display.csv,73
entity_get_form_display.csv,77
EntityInterface::link.csv,0
EntityInterface::url.csv,0
EntityInterface::urlInfo.csv,0
EntityListBuilder::getLabel.csv,0
entity_load.csv,58
entity_load_multiple_by_properties.csv,9
entity_load_multiple.csv,21
entity_load_unchanged.csv,1
EntityManager::clearCachedBundles.csv,0
EntityManager::clearCachedDefinitions.csv,0
EntityManager::clearCachedFieldDefinitions.csv,0
EntityManager::clearDisplayModeInfo.csv,0
EntityManager::createHandlerInstance.csv,0
EntityManager::createInstance.csv,0
EntityManager::getAccessControlHandler.csv,0
EntityManager::getActive.csv,0
EntityManager::getActiveDefinition.csv,0
EntityManager::getActiveFieldStorageDefinitions.csv,0
EntityManager::getActiveMultiple.csv,0
EntityManager::getAllBundleInfo.csv,0
EntityManager::getAllFormModes.csv,0
EntityManager::getAllViewModes.csv,0
EntityManager::getBaseFieldDefinitions.csv,0
EntityManager::getBundleInfo.csv,0
EntityManager::getCanonical.csv,0
EntityManager::getCanonicalMultiple.csv,0
EntityManager::getDefinition.csv,0
EntityManager::getDefinitions.csv,0
EntityManager::getEntityTypeFromClass.csv,0
EntityManager::getEntityTypeLabels.csv,0
EntityManager::getExtraFields.csv,0
EntityManager::getFieldDefinitions.csv,0
EntityManager::getFieldMapByFieldType.csv,0
EntityManager::getFieldMap.csv,0
EntityManager::getFieldStorageDefinitions.csv,0
EntityManager::getFormDisplay.csv,0
EntityManager::getFormModeOptionsByBundle.csv,0
EntityManager::getFormModeOptions.csv,0
EntityManager::getFormModes.csv,0
EntityManager::getFormObject.csv,0
EntityManager::getHandler.csv,0
EntityManager::getInstance.csv,0
EntityManager::getLastInstalledDefinition.csv,0
EntityManager::getLastInstalledFieldStorageDefinitions.csv,0
EntityManager::getListBuilder.csv,0
EntityManager::getRouteProviders.csv,0
EntityManager::getStorage.csv,0
EntityManager::getTranslationFromContext.csv,0
EntityManager::getViewBuilder.csv,0
EntityManager::getViewDisplay.csv,0
EntityManager::getViewModeOptionsByBundle.csv,0
EntityManager::getViewModeOptions.csv,0
EntityManager::getViewModes.csv,0
EntityManager::hasDefinition.csv,0
EntityManager::hasHandler.csv,0
EntityManagerInterface.csv,196
EntityManagerInterface::getLastInstalledDefinition.csv,0
EntityManagerInterface::getLastInstalledFieldStorageDefinitions.csv,0
EntityManager::loadEntityByConfigTarget.csv,0
EntityManager::loadEntityByUuid.csv,0
EntityManager::onBundleCreate.csv,0
EntityManager::onBundleDelete.csv,0
EntityManager::onEntityTypeDelete.csv,0
EntityManager::onEntityTypeUpdate.csv,0
EntityManager::onFieldableEntityTypeCreate.csv,0
EntityManager::onFieldableEntityTypeUpdate.csv,0
EntityManager::onFieldDefinitionCreate.csv,0
EntityManager::onFieldDefinitionDelete.csv,0
EntityManager::onFieldDefinitionUpdate.csv,0
EntityManager::onFieldStorageDefinitionCreate.csv,0
EntityManager::onFieldStorageDefinitionDelete.csv,0
EntityManager::onFieldStorageDefinitionUpdate.csv,0
EntityManager::setFieldMap.csv,0
entity_page_label.csv,0
EntityReference.csv,148
EntityReferenceTestTrait.csv,11
entity_render_cache_clear.csv,2
entity_revision_delete.csv,1
entity_revision_load.csv,1
EntityTestBundleResourceTestBase.csv,0
EntityTestLabelResourceTestBase.csv,0
entity_test_load.csv,0
entity_test_mul_load.csv,0
entity_test_mulrev_load.csv,0
EntityTestResourceTestBase.csv,0
entity_test_rev_load.csv,0
EntityType::$label_callback.csv,0
EntityTypeInterface::getLabelCallback.csv,0
EntityTypeInterface::getLowercaseLabel.csv,0
EntityTypeInterface::hasLabelCallback.csv,0
EntityTypeInterface::isSubclassOf.csv,0
EntityTypeInterface::setLabelCallback.csv,0
EntityTypeRepositoryInterface::clearCachedDefinitions.csv,0
EntityUnitTestBase.csv,1
entity_view.csv,12
EntityViewDisplayResourceTestBase.csv,0
EntityViewModeResourceTestBase.csv,0
entity_view_multiple.csv,1
EntityWithUriCacheTagsTestBase.csv,1
ExpectDeprecationTrait::expectDeprecation.csv,0
FakeRecord.csv,0
Fatal-error.csv,5
FeedHalJsonTestBase.csv,0
FeedResourceTestBase.csv,0
FieldAPIHandlerTrait::getEntityManager.csv,0
FieldConfigResourceTestBase.csv,0
Field.csv,302
FieldFile::$migrationPlugin.csv,0
FieldLink.csv,0
FieldMigration::PLUGIN_METHOD.csv,0
FieldPluginBase::processField.csv,0
FieldPluginBase::processFieldFormatter.csv,0
FieldPluginBase::processFieldInstance.csv,0
FieldPluginBase::processFieldValues.csv,0
FieldPluginBase::processFieldWidget.csv,0
FieldStorageConfigResourceTestBase.csv,0
FieldStorageDefinitionInterface::isQueryable.csv,0
FieldTestBase.csv,6
FieldTypeDefaults.csv,0
FieldUiTestTrait.csv,10
FILE_CHMOD_DIRECTORY.csv,1
FILE_CHMOD_FILE.csv,0
FILE_CREATE_DIRECTORY.csv,162
file_create_filename.csv,8
file_default_scheme.csv,48
file_delete.csv,14
file_delete_multiple.csv,1
file_destination.csv,5
file_directory_os_temp.csv,0
file_directory_temp.csv,36
file_ensure_htaccess.csv,0
FileEntityNormalizer::normalize.csv,0
FILE_EXISTS_ERROR.csv,22
FILE_EXISTS_RENAME.csv,39
FILE_EXISTS_REPLACE.csv,130
FileField.csv,8
FileFieldTestBase.csv,1
file_htaccess_lines.csv,0
file_load.csv,16
file_load_multiple.csv,3
FileManagedTestBase.csv,0
FILE_MODIFY_PERMISSIONS.csv,67
file_prepare_directory.csv,168
FileResourceTestBase.csv,0
file_save_htaccess.csv,8
file_scan_directory.csv,88
FileStorageFactory::getActive.csv,0
FileStorage::htaccessLines.csv,0
file_stream_wrapper_uri_normalize.csv,11
file_stream_wrapper_valid_scheme.csv,6
FileSystemInterface::uriScheme.csv,0
FileSystemInterface::validScheme.csv,0
file_unmanaged_copy.csv,52
file_unmanaged_delete.csv,61
file_unmanaged_delete_recursive.csv,32
file_unmanaged_move.csv,9
file_unmanaged_prepare.csv,1
file_unmanaged_save_data.csv,66
FileUploadHalJsonTestBase.csv,0
file_upload_max_size.csv,28
file_uri_scheme.csv,18
file_uri_target.csv,29
file_valid_uri.csv,7
